dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt231,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35
tt232,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35
tt233,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35
tt234,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35
tt235,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35
tt236,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt237,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt238,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt239,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt240,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt241,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt242,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36,50.36
tt243,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt244,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt245,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt246,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt247,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt248,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt249,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
tt250,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt251,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt252,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt253,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt254,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt255,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
tt256,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt257,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt258,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt259,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt260,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt261,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt262,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39,50.39
tt263,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt264,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt265,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt266,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt267,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt268,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
tt269,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt270,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt271,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt272,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt273,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt274,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt275,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
tt276,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt277,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt278,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt279,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt280,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt281,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt282,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
tt283,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt284,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt285,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt286,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt287,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt288,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43,50.43
tt289,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt290,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt291,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt292,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt293,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt294,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt295,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
tt296,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt297,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt298,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt299,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt300,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt301,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
tt302,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt303,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt304,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt305,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt306,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt307,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt308,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
tt309,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt310,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt311,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt312,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt313,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt314,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt315,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47,50.47
tt316,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt317,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt318,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt319,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt320,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt321,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48,50.48
tt322,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt323,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt324,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt325,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt326,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt327,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt328,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
tt329,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt330,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt331,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt332,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt333,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt334,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
tt335,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt336,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt337,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt338,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt339,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt340,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt341,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51
tt342,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt343,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt344,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt345,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt346,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt347,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt348,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
tt349,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt350,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt351,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt352,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt353,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt354,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
tt355,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt356,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt357,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt358,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt359,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt360,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt361,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
tt362,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt363,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt364,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt365,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt366,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt367,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
tt368,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt369,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt370,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt371,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt372,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt373,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt374,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56,50.56
tt375,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt376,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt377,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt378,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt379,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt380,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt381,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57
tt382,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt383,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt384,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt385,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt386,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt387,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58
tt388,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt389,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt390,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt391,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt392,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt393,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt394,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
tt395,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt396,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt397,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt398,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt399,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt400,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
tt401,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt402,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt403,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt404,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt405,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt406,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt407,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
tt408,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt409,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt410,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt411,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt412,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt413,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt414,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
tt415,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt416,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt417,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt418,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt419,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt420,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63
tt421,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt422,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt423,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt424,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt425,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt426,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt427,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64
tt428,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt429,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt430,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt431,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt432,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt433,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65
tt434,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt435,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt436,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt437,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt438,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt439,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt440,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66,50.66
tt441,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt442,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt443,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt444,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt445,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt446,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67,50.67
tt447,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt448,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt449,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt450,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt451,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt452,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt453,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68,50.68
tt454,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt455,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt456,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt457,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt458,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt459,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt460,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69,50.69
tt461,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
tt462,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
