dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt301,43593,35891,43462,46418,47125,43593,126458,97070,55772,27480,33439,50996,43858,127307
tt302,34992,26942,43644,43379,44306,34992,124499,96273,53706,24491,29928,48252,38099,127080
tt303,34104,22110,44584,44115,44447,34104,125215,98564,50263,23141,29176,49982,34338,128521
tt304,41861,24636,42138,41837,42953,41861,128108,105857,51799,21097,30304,50209,35397,131648
tt305,60332,28932,41753,44856,43668,60332,136408,123001,65454,25946,29251,44768,56193,136307
tt306,80258,27363,37911,47319,40933,80258,139540,138108,84065,31380,23351,34950,82358,134549
tt307,83516,23162,29679,43911,38721,83516,129932,136732,82909,30607,21247,29171,95440,121982
tt308,95647,25041,22560,37179,37485,95647,128815,141860,84227,35013,28516,25763,111344,119450
tt309,94820,11939,8646,18875,24276,94820,115139,136894,77068,26427,22002,10264,108278,105055
tt310,115106,10036,9956,15821,25634,115106,107193,137493,81714,27199,23172,9906,112198,96431
tt311,115629,9719,9836,13544,25287,115629,97720,141425,85507,29520,26875,9545,113824,93610
tt312,117860,9583,9739,11728,25191,117860,84175,145520,86101,31242,31528,9565,111666,93098
tt313,120569,9581,9784,10045,25064,120569,70001,148565,85709,32707,33944,9851,109589,94303
tt314,123360,14392,9772,9863,24811,123360,61321,150696,83099,34423,37911,10977,111247,95869
tt315,125100,24555,9745,9867,24661,125100,58315,152628,78589,36673,41424,12099,110776,92481
tt316,126193,34849,9780,9896,24663,126193,56125,153730,75662,39823,42140,12133,107736,91352
tt317,127586,41192,10508,10097,24539,127586,61236,154666,74258,42955,48256,11791,98930,92622
tt318,129737,44620,14732,13287,26609,129737,75325,157228,73643,47212,56517,13315,87910,97347
tt319,144679,57928,29924,26963,45181,144679,100408,167243,84594,62934,70737,26917,90702,111730
tt320,132333,52037,29590,26107,46420,132333,111949,168653,88226,55623,70577,26314,87485,118281
tt321,124840,39859,24330,24300,50923,124840,105033,155169,82201,43467,49269,30372,76220,115938
tt322,111063,31274,23841,26684,51218,111063,107138,144701,84402,40499,35590,33191,63017,121921
tt323,88357,22534,33977,34296,53509,88357,103835,125854,78346,32735,23081,40017,47113,118433
tt324,81678,30399,49036,42989,58892,81678,106017,116003,74889,30392,29629,49243,41740,117055
tt325,84423,33876,51792,42927,57762,84423,107838,111159,71931,26997,31761,50028,40669,116660
tt326,92440,29439,47821,41246,54489,92440,109566,109527,70195,21900,27575,47700,37462,116701
tt327,101337,30042,46716,42512,53591,101337,114963,112010,70096,21648,28281,47798,33242,121049
tt328,110346,28213,43742,42427,50146,110346,122002,119880,73259,22451,24221,44847,33673,127407
tt329,123546,25822,42278,43512,48264,123546,135002,134177,82808,30096,27055,43440,42458,134719
tt330,129337,23072,36483,41255,43534,129337,141617,142093,85564,40115,25007,36559,61994,136436
tt331,119114,21172,28444,35194,40660,119114,133759,135168,76610,42651,20540,28579,73825,127287
tt332,120555,25993,23096,28629,39476,120555,137140,138283,79238,49074,27367,24062,85667,129089
tt333,113321,18844,8935,10421,26398,113321,130481,131953,69508,42619,23403,9120,79680,120270
tt334,130477,21164,9866,9350,27756,130477,129626,131717,63746,43722,26639,9906,81649,117424
tt335,128664,24528,9753,9583,27117,128664,132424,133989,64598,45241,30523,9912,89251,117527
tt336,130481,27714,9696,15134,26796,130481,135905,135985,67487,44910,34438,10000,99513,117255
tt337,134477,30754,9727,20916,26433,134477,139457,137577,69072,43554,38595,9922,110693,116933
tt338,138706,34023,9704,22511,25859,138706,142436,138780,69956,41504,40919,9561,121652,116099
tt339,142899,37555,9644,23649,25238,142899,144921,139888,69932,40652,43229,9283,127373,114426
tt340,145924,41097,9619,24446,24881,145924,147247,139558,69364,40626,46896,9037,129633,112382
tt341,149187,45100,10043,26838,25310,149187,149568,138423,69871,44527,49324,9655,132992,112213
tt342,151530,50737,13337,28592,27878,151530,152616,138746,72018,51074,51016,12944,138163,115793
tt343,164180,62989,27062,36471,46966,164180,164442,146831,84464,68283,63015,31820,154480,129135
tt344,149285,55540,25068,26710,50650,149285,168525,146510,89377,63320,61886,34753,158386,134500
tt345,139231,36344,25056,29911,57837,139231,156771,131708,87877,45657,42580,38928,127856,131425
tt346,122917,25128,26960,33407,59145,122917,158217,118752,95866,36982,35496,39642,108715,138794
tt347,97901,23462,33690,37340,59836,97901,157516,99490,96015,24169,25137,41091,90291,137653
tt348,85301,34189,44486,45518,63633,85301,158869,89288,98496,27597,30564,46035,77462,137501
tt349,78760,37152,47008,44724,60984,78760,155220,82646,97965,26218,29061,44686,63628,136544
tt350,72492,33616,46040,40226,56552,72492,152466,74993,93132,21894,23832,41207,52268,138074
tt351,72493,30023,44952,40718,54358,72493,155049,69408,96397,21660,28320,39601,46061,145466
tt352,81150,26189,40742,40531,49977,81150,161157,73421,99741,24872,29121,36746,47762,155610
tt353,100706,25663,40454,42119,47821,100706,176226,91540,103892,32022,30540,36076,64017,164471
tt354,116926,23176,36217,38009,44119,116926,184562,110504,99947,39976,25414,30800,86189,164839
tt355,113796,21510,29165,33332,41290,113796,176254,112098,86356,42157,20515,25701,91037,154048
tt356,119445,27625,24740,31772,38546,119445,178997,119051,90239,47764,27411,22850,97213,154311
tt357,115274,21553,10139,17526,23847,115274,173288,115106,84161,43705,23550,9397,85659,143891
tt358,134555,23752,10391,17441,24564,134555,173132,114895,82248,45381,25402,10021,81129,139093
tt359,134075,25919,9662,13278,24200,134075,175389,115630,86202,45112,28610,9807,82042,136432
tt360,136082,28015,9637,10081,24165,136082,177098,116040,89796,43183,32370,9708,82518,132305
tt361,138908,30116,9680,9578,23641,138908,178806,116575,91255,42486,36133,9774,82241,127765
tt362,141898,32080,9623,9714,22532,141898,178200,117200,93444,43445,39993,10931,80810,123968
tt363,144597,33838,9496,9815,21278,144597,174987,117823,95629,45529,42962,12749,79499,121548
tt364,147296,35838,9372,9792,20128,147296,170821,117517,95566,47888,45100,13603,77865,119317
tt365,150715,38468,9637,10057,20175,150715,168332,116891,97623,48887,50582,13972,78127,119409
tt366,152479,43014,11968,12399,22661,152479,169874,117956,100138,54929,59419,16330,80116,122416
tt367,163973,57963,26693,26876,41565,163973,180835,127614,111661,73113,77331,27498,92372,135035
tt368,147898,46508,25112,26618,42319,147898,181859,128791,118483,59227,76934,28935,96681,140318
tt369,137956,29330,23199,32931,46758,137956,169393,119218,119987,33534,54496,35640,91282,137310
tt370,122808,22774,23081,36993,49173,122808,167442,117587,121531,23719,41581,38318,97896,141888
tt371,98593,23667,28107,44372,54461,98593,154963,100508,104146,22218,24444,41228,96603,137003
tt372,83821,32745,36865,55834,62501,83821,144414,82056,101957,26683,28933,47748,103646,133410
tt373,73703,34770,38324,59273,61935,73703,133523,68216,98005,26736,31307,47292,110515,131303
tt374,63933,30564,37530,58253,57972,63933,123810,59066,103464,23172,28161,44314,100448,130449
tt375,63050,31300,38087,57044,55941,63050,120238,53872,114054,24206,29582,43867,87613,135104
tt376,72240,29359,34915,54639,51737,72240,121676,57212,109287,21224,28426,40147,88260,143327
tt377,93301,28373,33945,57280,48997,93301,129089,72012,113968,25885,28617,37672,98763,150495
tt378,111690,24804,29658,53963,44019,111690,131607,86433,113885,33012,23528,31169,101411,149693
tt379,110002,21362,24426,46662,40750,110002,119124,82501,102564,31225,22234,24951,88446,137879
tt380,116864,23238,21021,40186,39332,116864,118644,83105,104308,31533,31860,21987,86953,139160
tt381,112981,18658,9051,21334,25928,112981,109650,72138,96260,20437,26807,9148,76770,131426
tt382,131437,21319,9899,19376,27117,131437,107275,68262,94496,18843,28196,9915,73525,129803
tt383,130038,22735,9714,16612,26561,130038,109993,68063,94572,18918,30949,9719,73470,131211
tt384,129831,23733,9633,14132,26304,129831,114763,68046,94548,21171,34559,9643,73460,132372
tt385,129105,24626,9657,13153,25638,129105,119775,71065,95121,21381,38617,9698,73457,133346
tt386,128334,25363,9740,12308,24659,128334,125942,76514,95160,17998,41787,9680,72226,132164
tt387,129981,25851,9878,11256,23538,129981,133679,84467,95190,15800,44205,9653,72949,130417
tt388,133451,26584,10170,10214,22583,133451,141316,90995,95285,15463,47660,9521,72985,128942
tt389,137698,27793,10118,10302,22373,137698,149269,93438,94934,15660,52394,9740,74919,126424
tt390,139757,30911,12457,12718,24543,139757,159039,99425,97093,18876,59397,12112,78633,125014
tt391,151564,44950,26990,29755,43476,151564,177572,115303,109622,33510,72694,29413,91040,132887
tt392,135692,35840,25314,36293,45693,135692,184042,122412,114713,31695,69172,31036,94037,134857
tt393,124661,25089,23488,44154,51648,124661,173950,114555,106811,25240,44079,35041,87469,130549
tt394,109058,23447,22122,47512,53371,109058,169218,108421,101752,22595,28256,37870,91913,137158
tt395,85072,24774,24311,51649,56547,85072,157055,93936,89711,22244,23831,42315,88537,135733
tt396,69997,32037,31661,57322,62120,69997,150287,87235,86086,26413,33288,48677,84332,136797
tt397,57602,32233,32623,54406,60203,57602,145658,83908,82924,26406,36621,47677,76309,136713
tt398,44941,28229,29809,42496,55991,44941,147805,81468,80431,21999,35433,43191,68681,134251
tt399,42192,29299,30465,32793,54385,42192,156526,81452,83595,21811,38164,41282,73606,132511
tt400,51159,26256,29251,32661,50366,51159,172381,86802,98174,21013,37076,37332,76808,132297
tt401,71334,25217,29466,46590,48121,71334,192670,101617,120094,26998,36597,36471,84712,135246
tt402,91470,24328,25817,40382,42530,91470,202341,117248,126740,33243,30640,31062,89287,133470
tt403,94186,24805,21323,28955,38781,94186,196418,118470,116811,33112,23125,25447,79038,121084
tt404,106172,30457,21176,27074,36827,106172,202084,125584,118946,36746,20619,22344,81264,120794
tt405,104852,21714,11892,12085,22944,104852,199714,121711,106844,28914,8778,9303,74766,111101
tt406,123402,22564,11884,11969,24093,123402,202256,122402,101104,29792,9682,10051,75548,107945
tt407,121865,24415,12588,11197,23570,121865,208441,124652,100640,30118,11186,9880,79950,107381
tt408,122818,26287,12490,11857,23361,122818,215475,126722,103627,31193,13837,9829,85147,106195
tt409,124528,28130,12616,11943,23308,124528,222676,128364,106222,32810,16621,9899,88707,104881
tt410,126407,30122,12612,13306,23266,126407,227964,129974,104372,33961,19047,9936,93417,104717
tt411,129466,32128,12651,15592,23251,129466,231517,131520,101568,34662,21489,9960,98294,105726
tt412,133676,34063,12652,16622,22945,133676,234684,132878,100406,34342,24201,10005,101604,106933
tt413,138579,36513,12816,17212,22823,138579,238295,134510,103051,34681,26846,11107,105801,108157
tt414,141901,40799,15243,19298,24817,141901,241308,137845,108310,37907,29700,15461,111935,110599
tt415,155635,52072,29202,35885,44507,155635,253560,149780,118433,53009,43893,29221,127837,122543
tt416,141835,39821,28487,34377,48312,141835,254043,153504,121515,54755,42807,27302,136035,126900
tt417,127826,25933,24054,40508,55534,127826,231849,141230,116430,41519,29405,38648,122471,122706
tt418,103900,23828,22042,44747,57596,103900,219702,128071,116377,35688,23745,47331,118766,129175
tt419,71860,28131,21837,52977,60554,71860,204703,106929,104386,30884,28585,52172,113059,129102
tt420,57791,37779,27869,62930,66096,57791,195152,94901,98830,30607,36684,58768,107782,132526
tt421,52620,37465,28782,61382,63581,52620,185751,89216,100248,27864,36077,60896,99614,135249
tt422,48024,33181,26541,57746,57859,48024,178696,84826,101713,21844,32312,58140,97582,137047
tt423,48277,28468,27303,58499,54807,48277,178865,82763,103883,21688,34498,53850,109504,140862
tt424,54395,21532,26146,57098,50521,54395,185955,88984,108775,23978,31345,49460,123702,146332
tt425,70560,24359,27369,56967,48776,70560,208743,107575,117584,29639,29994,48719,140102,153688
tt426,87711,28509,24397,56644,43798,87711,228266,122887,122977,34955,24335,43262,158820,155012
tt427,88539,28935,20898,46945,40895,88539,228376,126572,116867,34067,20754,38716,158962,145844
tt428,98043,34380,20823,36906,39763,98043,235693,142859,119090,35411,25411,36752,163690,148626
tt429,96389,27436,12406,14507,26763,96389,232154,134588,110020,25029,17431,22680,158963,142272
tt430,117272,29434,12637,12734,27404,117272,232647,127014,107541,26539,19691,23080,159499,141518
tt431,118687,31627,12068,11771,25691,118687,235776,129374,107593,28980,21642,21381,163324,143881
tt432,118261,33637,11356,11372,24196,118261,237906,133004,107648,30539,23661,19872,167009,146672
tt433,114544,35846,11140,10090,24392,114544,239808,136011,107627,32190,27335,17304,167530,149412
tt434,110482,37811,11211,9686,25356,110482,238012,138454,105735,31172,31356,13571,165668,151874
tt435,107245,39802,11233,9781,26370,107245,231852,140945,105328,31523,34752,10321,165327,154341
tt436,105286,42057,11522,9820,27158,105286,224921,142939,105418,32385,39059,9744,166881,156615
tt437,103627,44613,12568,10131,27985,103627,220906,144549,105067,33504,43263,10095,172828,159743
tt438,102111,49015,15647,12576,31027,102111,220602,147835,108997,37031,47549,12477,179331,165066
tt439,114336,59707,29755,27369,49339,114336,229827,157806,120907,51779,62813,26753,191770,179132
tt440,99658,45539,29128,26623,50131,99658,226152,158122,125010,47187,65887,26049,196449,185899
tt441,95506,28588,24360,32857,54028,95506,196428,141515,120417,34370,48896,33776,171452,183209
tt442,93875,22626,23417,36494,53554,93875,176327,120922,120285,28961,30911,39678,155190,185822
tt443,80277,25987,21639,41902,54185,80277,158875,91346,114568,23161,25831,45595,140057,176932
tt444,72546,33925,26847,49267,57890,72546,154709,71750,108334,26216,37396,52700,129532,169110
tt445,67318,34428,28138,50511,54740,67318,154307,61856,93118,26540,38795,55029,123607,163826
tt446,61803,30455,24630,51526,49479,61803,151821,57396,80644,22644,33216,54095,116029,161888
tt447,61842,28685,24725,53489,46464,61842,148729,55375,73580,22617,31805,52670,110782,168926
tt448,70195,27732,24077,52053,43390,70195,151918,61409,78450,20709,31212,46575,114429,180531
tt449,84996,26974,25819,52843,43471,84996,171289,78879,93725,22933,29157,42079,124580,190218
tt450,92735,23287,23002,44464,40575,92735,188512,98515,102026,27329,25545,31223,145928,190954
tt451,84576,21872,20448,37794,39071,84576,185949,103372,94143,28352,21268,23621,154353,180329
tt452,87335,28339,24569,38220,38429,87335,191505,112296,97008,35402,21704,21241,158939,182867
tt453,80902,20974,17047,21684,25925,80902,186368,109303,89585,30375,16276,9423,150967,177058
tt454,98470,21819,16531,19587,26617,98470,186149,107079,88421,29852,20538,10356,151106,176838
tt455,97445,23501,16625,15789,24574,97445,186898,102818,87968,31327,25772,11759,154149,180365
tt456,98865,25249,15047,13682,22736,98865,185514,97728,85254,36664,31471,14143,154230,184347
tt457,101319,26953,15248,12186,22064,101319,183908,95609,83186,44425,35811,16096,154457,188257
tt458,103695,28933,16484,11922,22074,103695,180005,96726,82566,52607,38105,16022,154588,191126
tt459,105454,31137,15912,12190,22212,105454,174750,98153,85164,58045,42069,14393,154728,192798
tt460,107416,33329,16110,12773,21611,107416,169180,99717,87856,61958,45527,15131,156756,194115
tt461,109860,36048,16910,14911,21048,109860,164446,102437,89451,58212,48499,17448,152832,196127
tt462,112261,40831,19771,18472,22450,112261,161555,106749,91796,54071,55093,20848,150177,199792
tt463,125858,57330,33450,36047,40622,125858,167431,118127,103606,67770,67960,32915,159377,212498
tt464,111628,47839,35037,36014,40277,111628,166412,119291,107219,65747,64204,26691,162556,216272
tt465,108105,31979,29895,41221,43043,108105,155401,104433,94570,45943,41507,30628,156669,209407
tt466,110652,25726,25615,43109,42260,110652,153956,88955,93453,35970,28545,33336,155748,210101
tt467,102077,22469,21559,45538,44168,102077,146459,65817,98560,26315,23271,39470,150851,196827
tt468,91963,32599,26223,50637,49364,91963,144457,49761,108333,25682,35497,48468,145094,184185
tt469,80579,35181,25786,45942,46046,80579,144590,42308,100402,25507,41964,50006,137120,176705
tt470,69747,31131,23206,30834,39422,69747,142931,39633,97084,21553,38061,47976,132772,174110
tt471,67986,31454,23485,23777,33496,67986,142332,38596,96446,21568,34365,46463,126123,178930
tt472,79579,29724,21656,22394,29093,79579,146246,45450,98463,23751,27509,41974,124541,190602
tt473,96270,29643,23170,23906,33798,96270,158606,63436,103943,30195,31038,38875,127446,200678
tt474,105056,24937,22506,24784,34151,105056,168009,83648,105318,37149,28803,33447,133539,199818
tt475,100804,21022,21606,27166,33387,100804,162430,90540,94744,37203,21672,27644,128252,186839
tt476,107253,23483,26649,25238,32608,107253,166773,102064,94424,43651,22145,24320,129748,183574
tt477,101423,18571,17170,12567,19728,101423,160524,101840,84847,38953,18313,9901,120788,170458
tt478,116827,21320,14551,16031,21496,116827,159541,104154,82135,41146,22053,9957,117537,163128
tt479,112165,23361,13563,13782,21040,112165,160825,106221,82760,44076,23305,9692,117304,160436
tt480,109296,25041,14433,9983,20752,109296,161121,107646,83070,46451,24797,9885,117400,159087
